Tilda UID,Brand,SKU,Mark,Category,Title,Description,Text,Photo,Price,Quantity,Price Old,Editions,Modifications,External ID,Parent UID,Url
979375015541,,,,Ошейники///Хиты,Ошейник Японское море,,"Не#nbsp;важно, любите вы#nbsp;волны за#nbsp;серфинг или они просто чаруют вас безмятежностью и#nbsp;успокаивают вашу душу, яркий принт не#nbsp;оставит вас равнодушными.<br /><br />Стандартный цвет утяжки: зеленый<br /><br />Если хотите изменить цвет однотонной утяжки или создать свой дизайн амуниции, переходите <a href=""/constructor"">в#nbsp;наш конструктор#nbsp;→</a>",https://static.tildacdn.com/stor3131-3338-4330-a263-653834616135/43801908.jpg https://static.tildacdn.com/stor6366-3039-4433-b965-363364373736/46239042.jpg https://static.tildacdn.com/stor6232-3738-4664-a131-313333346230/28000587.jpg https://static.tildacdn.com/stor6132-6232-4934-b365-643263616363/88324929.jpg https://static.tildacdn.com/stor3939-3537-4561-b232-626635666535/86008010.jpg https://static.tildacdn.com/stor6238-3764-4230-b738-646461353931/75534895.jpg https://static.tildacdn.com/stor6430-3064-4737-b766-643362643666/19540989.jpg https://static.tildacdn.com/stor3737-3461-4631-a132-376362656134/68485224.jpg https://static.tildacdn.com/stor3833-6565-4939-b362-303432363463/56477476.jpg,,,,,Тип застежки:Fastex (пластиковая застежка)///Мартингейл|Добавить кольцо для адресника:-- Без кольца --///С кольцом (200р)=+200|Добавить поводок с прорезиненной стропой:-- Без поводка --///2 метра (2100руб.)=+2100///3 метра (2400руб.)=+2400///4 метра (2700руб.)=+2700///5 метров (3000руб.)=+3000|Добавить шнурок для адресника:-- Без шнурка --///Шнурок(500руб.)=+500|Экспресс-пошив:--Без экспресс-пошива--///Экспресс 3 дня (500р)=+500,lTkbfPKHBrlRzZJYgfpZ,,https://volkamu.com/catalog/tproduct/585376851-979375015541-osheinik-yaponskoe-more
836460111972,,,,,Ошейник Японское море - XS (20-25 см) - 15 - Японское море,,,https://static.tildacdn.com/stor3131-3338-4330-a263-653834616135/43801908.jpg,1690,,,Размер:XS (20-25 см)///Ширина(мм):15///Принт:Японское море,,mKuY2oDi72SufL1xm5O0,979375015541,https://volkamu.com/catalog/tproduct/585376851-979375015541-osheinik-yaponskoe-more?editionuid=836460111972
633564650711,,,,,Ошейник Японское море - XS (20-25см) - 20 - Японское море,,,https://static.tildacdn.com/stor3131-3338-4330-a263-653834616135/43801908.jpg,1690,,,Размер:XS (20-25см)///Ширина(мм):20///Принт:Японское море,,4dJrYs2re6itrCgmUz7t,979375015541,https://volkamu.com/catalog/tproduct/585376851-979375015541-osheinik-yaponskoe-more?editionuid=633564650711
323186504431,,,,,Ошейник Японское море - S (25-32см) - 20 - Японское море,,,https://static.tildacdn.com/stor3131-3338-4330-a263-653834616135/43801908.jpg,1790,,,Размер:S (25-32см)///Ширина(мм):20///Принт:Японское море,,eclm10Y70tvFbYS80KF5,979375015541,https://volkamu.com/catalog/tproduct/585376851-979375015541-osheinik-yaponskoe-more?editionuid=323186504431
129606322651,,,,,Ошейник Японское море - XS (20-25см) - 25 - Японское море,,,https://static.tildacdn.com/stor3131-3338-4330-a263-653834616135/43801908.jpg,1990,,,Размер:XS (20-25см)///Ширина(мм):25///Принт:Японское море,,2ujZY0Pk8Drdo37gpXp3,979375015541,https://volkamu.com/catalog/tproduct/585376851-979375015541-osheinik-yaponskoe-more?editionuid=129606322651
963406510641,,,,,Ошейник Японское море - S (25-32см) - 25 - Японское море,,,https://static.tildacdn.com/stor3131-3338-4330-a263-653834616135/43801908.jpg,1990,,,Размер:S (25-32см)///Ширина(мм):25///Принт:Японское море,,fs2c0ZaGS5MpA9Bb5J0P,979375015541,https://volkamu.com/catalog/tproduct/585376851-979375015541-osheinik-yaponskoe-more?editionuid=963406510641
286765972121,,,,,Ошейник Японское море - M (30-42см) - 25 - Японское море,,,https://static.tildacdn.com/stor3131-3338-4330-a263-653834616135/43801908.jpg,1990,,,Размер:M (30-42см)///Ширина(мм):25///Принт:Японское море,,eF6jr65b79FDVtT32Bod,979375015541,https://volkamu.com/catalog/tproduct/585376851-979375015541-osheinik-yaponskoe-more?editionuid=286765972121
951958089631,,,,,Ошейник Японское море - ML (35-48см) - 25 - Японское море,,,https://static.tildacdn.com/stor3131-3338-4330-a263-653834616135/43801908.jpg,1990,,,Размер:ML (35-48см)///Ширина(мм):25///Принт:Японское море,,T0EZNGDd9IoN0JPMZj1G,979375015541,https://volkamu.com/catalog/tproduct/585376851-979375015541-osheinik-yaponskoe-more?editionuid=951958089631
554280326101,,,,,Ошейник Японское море - L (40-59см) - 25 - Японское море,,,https://static.tildacdn.com/stor3131-3338-4330-a263-653834616135/43801908.jpg,1990,,,Размер:L (40-59см)///Ширина(мм):25///Принт:Японское море,,Zx8obyDZXZBC3TiIYM9t,979375015541,https://volkamu.com/catalog/tproduct/585376851-979375015541-osheinik-yaponskoe-more?editionuid=554280326101
284497370451,,,,,Ошейник Японское море - M (30-42см) - 38 - Японское море,,,https://static.tildacdn.com/stor3131-3338-4330-a263-653834616135/43801908.jpg,2190,,,Размер:M (30-42см)///Ширина(мм):38///Принт:Японское море,,UkSAdbHIaSXHGyyCzDRs,979375015541,https://volkamu.com/catalog/tproduct/585376851-979375015541-osheinik-yaponskoe-more?editionuid=284497370451
429053867821,,,,,Ошейник Японское море - ML (35-48см) - 38 - Японское море,,,https://static.tildacdn.com/stor3131-3338-4330-a263-653834616135/43801908.jpg,2190,,,Размер:ML (35-48см)///Ширина(мм):38///Принт:Японское море,,GcJYH7rDchnm4yvRpbna,979375015541,https://volkamu.com/catalog/tproduct/585376851-979375015541-osheinik-yaponskoe-more?editionuid=429053867821
552344133811,,,,,Ошейник Японское море - L (40-59см) - 38 - Японское море,,,https://static.tildacdn.com/stor3131-3338-4330-a263-653834616135/43801908.jpg,2190,,,Размер:L (40-59см)///Ширина(мм):38///Принт:Японское море,,7eFkL3HNNzvPpBXky0Om,979375015541,https://volkamu.com/catalog/tproduct/585376851-979375015541-osheinik-yaponskoe-more?editionuid=552344133811
645001225811,,,,Поводки///Оттенки тёмного,Поводок Калифорнийский Олдскул,,,https://static.tildacdn.com/stor3230-3465-4238-b864-323637633332/63037244.png,,,,,Длина:2 метра///3 метра (+300 рублей)=+300///4 метра (+600 рублей)=+600///5 метров (+900 рублей)=+900///6 метров (+1200 рублей)=+1200///7 метров (+1500 рублей)=+1500|Карабины:Обычные///Алюминиевые карабины без автофиксатора (400р)=+400///Алюминиевые карабины с автофиксатором (500р)=+500|Добавить ручку-ухват у карабина:---Без ручки---///Добавить (500р)=+500|Вес вашей собаки:Средних пород до 15 кг///Средних пород 15-25 кг///Крупных пород 25-55 кг,iKNRc5FVlguSHraaFFt3,,https://volkamu.com/catalog/tproduct/585376851-645001225811-povodok-kaliforniiskii-oldskul
136225516191,,,,,Поводок Калифорнийский Олдскул - Калифорнийский олдскул,,,https://static.tildacdn.com/stor3230-3465-4238-b864-323637633332/63037244.png,2500,,,Принт:Калифорнийский олдскул,,UViuoLaVLt0UMiTtHA6K,645001225811,https://volkamu.com/catalog/tproduct/585376851-645001225811-povodok-kaliforniiskii-oldskul?editionuid=136225516191
255179156961,,,,Перестежки///Coffee Time,Однотонная перестежка,из прорезиненной стропы,"Надежная и прочная - разрывная нагрузка такой стропы составляет 600 килограмм! Армированные нитки повышенной прочности, которыми мы закрепляем швы, не подведут при рывке, обеспечив безопасность на прогулке. <br /><br />Прорезиненная стропа идеально лежит в руке благодаря вплетённым латексным нитям. Обеспечивая хорошее сцепление, такая стропа не проскальзывает и не обжигает кожу рук при резких движениях Вашего питомца. Материал стропы не впитывает влагу и сохраняет легкость даже во влажную погоду, не замерзает и не дубеет на морозе, оставаясь гибкой. Загрязнения с такой стропы легко удаляются простой чисткой или короткой стиркой в машинке при 30 градусах. Цвет сохранится даже после множества таких стирок!<br /><br />Перестежки имеют два карабина на концах и несколько полуколец по всей длине поводка. Один карабин крепится к шлейке/ошейнику, второй, в зависимости от выбора полукольца, делает из перестежки:<br /><ul><li data-list=""bullet"">поводок с ручкой</li><li data-list=""bullet"">длинную перестежку hands-free через плечо</li><li data-list=""bullet"">укороченную перестежку hands-free через плечо в два оборота</li></ul>",https://static.tildacdn.com/stor6439-6334-4339-b730-623831303466/41528108.jpg https://static.tildacdn.com/stor6465-3639-4532-a138-623863653039/42396936.jpg https://static.tildacdn.com/stor3764-3237-4131-b236-366265613836/75098918.png https://static.tildacdn.com/stor3332-3631-4435-b934-393532653562/33318703.jpg https://static.tildacdn.com/stor3233-3865-4638-a563-616366356535/10042794.jpg https://static.tildacdn.com/stor6636-3639-4333-b162-346236646465/54048305.jpg https://static.tildacdn.com/stor3135-6561-4134-a161-346334313565/17036138.jpg https://static.tildacdn.com/stor3265-6239-4162-b039-333033623332/80567560.jpg https://static.tildacdn.com/stor3138-3135-4864-b462-646439323137/32652610.png https://static.tildacdn.com/stor3038-3165-4565-b461-653732323662/23556363.png https://static.tildacdn.com/stor3737-3636-4565-b539-326662316434/80690039.png https://static.tildacdn.com/stor3261-3136-4164-a561-613961313462/11869988.png https://static.tildacdn.com/stor3862-6132-4636-b461-343962653139/85647535.png https://static.tildacdn.com/stor3464-3863-4061-b436-303762313639/71475050.png https://static.tildacdn.com/stor3236-6635-4039-b530-353866663236/74246249.png https://static.tildacdn.com/stor3832-3761-4963-b839-326139336262/25654953.png https://static.tildacdn.com/stor3631-6639-4935-b237-663937613435/78418017.png https://static.tildacdn.com/stor6635-3834-4262-b332-343832303262/67933688.png https://static.tildacdn.com/stor3164-3730-4233-b938-346261313232/66939651.png https://static.tildacdn.com/stor3930-3538-4232-b662-353464613066/33181497.png https://static.tildacdn.com/stor3130-3266-4462-b838-383166363231/49512573.png https://static.tildacdn.com/stor3963-3133-4365-a163-303065643437/64351540.png https://static.tildacdn.com/stor6336-3063-4735-b334-313834613132/92347295.jpg https://static.tildacdn.com/stor3039-3036-4738-a666-613865386433/25112506.jpg,,,,,Длина:4 метра///5 метров=+300///6 метров=+600|Карабины:Обычные///Алюминиевые карабины без автофиксатора=+800///Алюминиевые карабины с автофиксатором=+1000|Вес вашей собаки:Средних пород до 15 кг///Средних пород 15-25 кг///Крупных пород 25-55 кг|Экспресс-пошив:--Без экспресс-пошива--///Экспресс 3 дня (700р)=+700,Dr4ktBkaHsKSgBDIMDCO,,https://volkamu.com/catalog/tproduct/585376851-255179156961-odnotonnaya-perestezhka
121687821301,,,,,Однотонная перестежка - Черный,,,https://static.tildacdn.com/stor3138-3135-4864-b462-646439323137/32652610.png,2990,,,Цвет:Черный,,UXrHEsE8HTtgfvYs2GGy,255179156961,https://volkamu.com/catalog/tproduct/585376851-255179156961-odnotonnaya-perestezhka?editionuid=121687821301
652073188871,,,,,Однотонная перестежка - Серый,,,https://static.tildacdn.com/stor3038-3165-4565-b461-653732323662/23556363.png,2990,,,Цвет:Серый,,fzsBv26L2uAUY8K1Sk8t,255179156961,https://volkamu.com/catalog/tproduct/585376851-255179156961-odnotonnaya-perestezhka?editionuid=652073188871
471088449291,,,,,Однотонная перестежка - Фиолетовый,,,https://static.tildacdn.com/stor3737-3636-4565-b539-326662316434/80690039.png,2990,,,Цвет:Фиолетовый,,k5TcfaXLybgGAxsELiud,255179156961,https://volkamu.com/catalog/tproduct/585376851-255179156961-odnotonnaya-perestezhka?editionuid=471088449291
886225820891,,,,,Однотонная перестежка - Темно-синий,,,https://static.tildacdn.com/stor3261-3136-4164-a561-613961313462/11869988.png,2990,,,Цвет:Темно-синий,,sNyCUvFYoUNU0Sog36N8,255179156961,https://volkamu.com/catalog/tproduct/585376851-255179156961-odnotonnaya-perestezhka?editionuid=886225820891
648891212751,,,,,Однотонная перестежка - Синий,,,https://static.tildacdn.com/stor3862-6132-4636-b461-343962653139/85647535.png,2990,,,Цвет:Синий,,aVjmFg5YXy3Rzkb8z8fp,255179156961,https://volkamu.com/catalog/tproduct/585376851-255179156961-odnotonnaya-perestezhka?editionuid=648891212751
526815361221,,,,,Однотонная перестежка - Бордовый,,,https://static.tildacdn.com/stor3464-3863-4061-b436-303762313639/71475050.png,2990,,,Цвет:Бордовый,,DIJvlxuFguO25zlnmlli,255179156961,https://volkamu.com/catalog/tproduct/585376851-255179156961-odnotonnaya-perestezhka?editionuid=526815361221
583664425421,,,,,Однотонная перестежка - Красный,,,https://static.tildacdn.com/stor3236-6635-4039-b530-353866663236/74246249.png,2990,,,Цвет:Красный,,CjfxZ3cyB5jigNH1GDo9,255179156961,https://volkamu.com/catalog/tproduct/585376851-255179156961-odnotonnaya-perestezhka?editionuid=583664425421
291632509381,,,,,Однотонная перестежка - Оранжевый,,,https://static.tildacdn.com/stor3832-3761-4963-b839-326139336262/25654953.png,2990,,,Цвет:Оранжевый,,F1aXSijFyOatXc7V1U9l,255179156961,https://volkamu.com/catalog/tproduct/585376851-255179156961-odnotonnaya-perestezhka?editionuid=291632509381
498787404291,,,,,Однотонная перестежка - Желтый,,,https://static.tildacdn.com/stor3631-6639-4935-b237-663937613435/78418017.png,2990,,,Цвет:Желтый,,yecoj0NuFd7G9jRl8j9G,255179156961,https://volkamu.com/catalog/tproduct/585376851-255179156961-odnotonnaya-perestezhka?editionuid=498787404291
719450806181,,,,,Однотонная перестежка - Лайм,,,https://static.tildacdn.com/stor6635-3834-4262-b332-343832303262/67933688.png,2990,,,Цвет:Лайм,,52Np57t93tzSBJ1F2A6R,255179156961,https://volkamu.com/catalog/tproduct/585376851-255179156961-odnotonnaya-perestezhka?editionuid=719450806181
629016208131,,,,,Однотонная перестежка - Зеленый,,,https://static.tildacdn.com/stor3164-3730-4233-b938-346261313232/66939651.png,2990,,,Цвет:Зеленый,,ebVRYM03Rfuh8GFSypDv,255179156961,https://volkamu.com/catalog/tproduct/585376851-255179156961-odnotonnaya-perestezhka?editionuid=629016208131
719998483021,,,,,Однотонная перестежка - Темно-зеленый,,,https://static.tildacdn.com/stor3930-3538-4232-b662-353464613066/33181497.png,2990,,,Цвет:Темно-зеленый,,sybIeJLkUo6RLf7fa715,255179156961,https://volkamu.com/catalog/tproduct/585376851-255179156961-odnotonnaya-perestezhka?editionuid=719998483021
473083530021,,,,,Однотонная перестежка - Розовый,,,https://static.tildacdn.com/stor3130-3266-4462-b838-383166363231/49512573.png,2990,,,Цвет:Розовый,,CB5o83ikl4hL3yv6Yg3p,255179156961,https://volkamu.com/catalog/tproduct/585376851-255179156961-odnotonnaya-perestezhka?editionuid=473083530021
759151992621,,,,,Однотонная перестежка - Мятный,,,https://static.tildacdn.com/stor3963-3133-4365-a163-303065643437/64351540.png,2990,,,Цвет:Мятный,,r8GvaGvjnNg0e4MexxgX,255179156961,https://volkamu.com/catalog/tproduct/585376851-255179156961-odnotonnaya-perestezhka?editionuid=759151992621
766589519962,,,,,Однотонная перестежка - Кофейный,,,https://static.tildacdn.com/stor6336-3063-4735-b334-313834613132/92347295.jpg,2990,,,Цвет:Кофейный,,DyuAEUhU9ULu8oDkvom8,255179156961,https://volkamu.com/catalog/tproduct/585376851-255179156961-odnotonnaya-perestezhka?editionuid=766589519962
624299397591,,,,Перестежки,Перестежка ColorBlock - 2 цвета на выбор,Контраст в одной перестежке,"Перестежки имеют два карабина на концах и несколько полуколец по всей длине поводка. Один карабин крепится к шлейке/ошейнику, второй, в зависимости от выбора полукольца, делает из перестежки:<br /><ul><li>поводок с ручкой</li><li>длинную перестежку hands-free через плечо</li><li>укороченную перестежку hands-free через плечо в два оборота</li></ul><br />Перестежка имеет два цвета на ваш выбор: где верхняя часть, которая надевается через плечо, одного цвета, а остальная длина - другого.<br />Помимо этого, верхнюю часть можно сделать и с любым из доступных дизайнов, добавив к нему регулировку по длине: это позволит использовать ее на поясе, если отрегулировать длину в меньшую сторону.",https://static.tildacdn.com/stor6138-3765-4466-b063-366461333964/44922047.jpg https://static.tildacdn.com/stor3631-3532-4666-b539-626633386465/14421769.jpg https://static.tildacdn.com/stor3630-6266-4462-b065-383437666465/49302132.jpg https://static.tildacdn.com/stor6465-6639-4364-b330-393032663462/41847847.jpg https://static.tildacdn.com/stor3838-3033-4434-a632-623837313032/71059614.jpg https://static.tildacdn.com/stor3862-3532-4435-a566-363734626430/72210913.jpg https://static.tildacdn.com/stor3138-3135-4864-b462-646439323137/32652610.png https://static.tildacdn.com/stor3038-3165-4565-b461-653732323662/23556363.png https://static.tildacdn.com/stor3737-3636-4565-b539-326662316434/80690039.png https://static.tildacdn.com/stor3261-3136-4164-a561-613961313462/11869988.png https://static.tildacdn.com/stor3862-6132-4636-b461-343962653139/85647535.png https://static.tildacdn.com/stor3464-3863-4061-b436-303762313639/71475050.png https://static.tildacdn.com/stor3236-6635-4039-b530-353866663236/74246249.png https://static.tildacdn.com/stor3832-3761-4963-b839-326139336262/25654953.png https://static.tildacdn.com/stor3631-6639-4935-b237-663937613435/78418017.png https://static.tildacdn.com/stor6635-3834-4262-b332-343832303262/67933688.png https://static.tildacdn.com/stor3164-3730-4233-b938-346261313232/66939651.png https://static.tildacdn.com/stor3930-3538-4232-b662-353464613066/33181497.png https://static.tildacdn.com/stor3130-3266-4462-b838-383166363231/49512573.png https://static.tildacdn.com/stor3963-3133-4365-a163-303065643437/64351540.png,,,,,Цвет нижней части:Черный///Серый///Фиолетовый///Темно-синий///Синий///Бордовый///Красный///Оранжевый///Желтый///Лайм///Темно-зеленый///Розовый///Мятный|Длина:4 метра///5 метров=+300///6 метров=+600|Карабины:Обычные///Алюминиевые карабины без автофиксатора=+800///Алюминиевые карабины с автофиксатором=+1000|Вес вашей собаки:Средних пород до 15 кг///Средних пород 15-25 кг///Крупных пород 25-55 кг|Экспресс-пошив:--Без экспресс-пошива--///Экспресс 3 дня (700р)=+700,BDocK8luOdKpa4dzBpe6,,https://volkamu.com/constructor#!/tab/710975192-3
998451597461,,,,,Перестежка ColorBlock - 2 цвета на выбор - 20 - Черный,,,https://static.tildacdn.com/stor3138-3135-4864-b462-646439323137/32652610.png,3390,,,Ширина(мм):20///Цвет:Черный,,B1ZX71JXsOMNypyaBHlm,624299397591,https://volkamu.com/constructor#!/tab/710975192-3?editionuid=998451597461
817408983031,,,,,Перестежка ColorBlock - 2 цвета на выбор - 20 - Серый,,,https://static.tildacdn.com/stor3038-3165-4565-b461-653732323662/23556363.png,3390,,,Ширина(мм):20///Цвет:Серый,,7bRY6zObN2ojcPtzNFX5,624299397591,https://volkamu.com/constructor#!/tab/710975192-3?editionuid=817408983031
797463071691,,,,,Перестежка ColorBlock - 2 цвета на выбор - 20 - Фиолетовый,,,https://static.tildacdn.com/stor3737-3636-4565-b539-326662316434/80690039.png,3390,,,Ширина(мм):20///Цвет:Фиолетовый,,FZtmd1edNBXUYnHcYVg6,624299397591,https://volkamu.com/constructor#!/tab/710975192-3?editionuid=797463071691
125908137411,,,,,Перестежка ColorBlock - 2 цвета на выбор - 20 - Темно-синий,,,https://static.tildacdn.com/stor3261-3136-4164-a561-613961313462/11869988.png,3390,,,Ширина(мм):20///Цвет:Темно-синий,,eXuI2DIsTK7v3onzEdv0,624299397591,https://volkamu.com/constructor#!/tab/710975192-3?editionuid=125908137411
379660673021,,,,,Перестежка ColorBlock - 2 цвета на выбор - 25 - Синий,,,https://static.tildacdn.com/stor3862-6132-4636-b461-343962653139/85647535.png,3390,,,Ширина(мм):25///Цвет:Синий,,rbf53FFZmYSsmT0XdD2J,624299397591,https://volkamu.com/constructor#!/tab/710975192-3?editionuid=379660673021
474977738321,,,,,Перестежка ColorBlock - 2 цвета на выбор - 20 - Бордовый,,,https://static.tildacdn.com/stor3464-3863-4061-b436-303762313639/71475050.png,3390,,,Ширина(мм):20///Цвет:Бордовый,,dI5NFhB3lasLYda7Ix4T,624299397591,https://volkamu.com/constructor#!/tab/710975192-3?editionuid=474977738321
330277583601,,,,,Перестежка ColorBlock - 2 цвета на выбор - 20 - Красный,,,https://static.tildacdn.com/stor3236-6635-4039-b530-353866663236/74246249.png,3390,,,Ширина(мм):20///Цвет:Красный,,KuT96lZCJGCUMXt26CES,624299397591,https://volkamu.com/constructor#!/tab/710975192-3?editionuid=330277583601
476965019391,,,,,Перестежка ColorBlock - 2 цвета на выбор - 20 - Оранжевый,,,https://static.tildacdn.com/stor3832-3761-4963-b839-326139336262/25654953.png,3390,,,Ширина(мм):20///Цвет:Оранжевый,,sl8XYXKgEZGeLInVJPXB,624299397591,https://volkamu.com/constructor#!/tab/710975192-3?editionuid=476965019391
934170205221,,,,,Перестежка ColorBlock - 2 цвета на выбор - 20 - Желтый,,,https://static.tildacdn.com/stor3631-6639-4935-b237-663937613435/78418017.png,3390,,,Ширина(мм):20///Цвет:Желтый,,TzXPalH2Uhmhp3ro8mbp,624299397591,https://volkamu.com/constructor#!/tab/710975192-3?editionuid=934170205221
772908959581,,,,,Перестежка ColorBlock - 2 цвета на выбор - 20 - Лайм,,,https://static.tildacdn.com/stor6635-3834-4262-b332-343832303262/67933688.png,3390,,,Ширина(мм):20///Цвет:Лайм,,35y2PMiH0ghEBbRzYSUB,624299397591,https://volkamu.com/constructor#!/tab/710975192-3?editionuid=772908959581
273907205281,,,,,Перестежка ColorBlock - 2 цвета на выбор - 20 - Зеленый,,,https://static.tildacdn.com/stor3164-3730-4233-b938-346261313232/66939651.png,3390,,,Ширина(мм):20///Цвет:Зеленый,,IBihiOmnHjm8GhoIru1o,624299397591,https://volkamu.com/constructor#!/tab/710975192-3?editionuid=273907205281
638385680411,,,,,Перестежка ColorBlock - 2 цвета на выбор - 20 - Темно-зеленый,,,https://static.tildacdn.com/stor3930-3538-4232-b662-353464613066/33181497.png,3390,,,Ширина(мм):20///Цвет:Темно-зеленый,,SEtEDxy4vuxDz5X2D9Md,624299397591,https://volkamu.com/constructor#!/tab/710975192-3?editionuid=638385680411
626904703111,,,,,Перестежка ColorBlock - 2 цвета на выбор - 20 - Розовый,,,https://static.tildacdn.com/stor3130-3266-4462-b838-383166363231/49512573.png,3390,,,Ширина(мм):20///Цвет:Розовый,,vl7eY15V074iVJ9pD3aD,624299397591,https://volkamu.com/constructor#!/tab/710975192-3?editionuid=626904703111
616168506521,,,,,Перестежка ColorBlock - 2 цвета на выбор - 20 - Мятный,,,https://static.tildacdn.com/stor3963-3133-4365-a163-303065643437/64351540.png,3390,,,Ширина(мм):20///Цвет:Мятный,,JKKVIyRy9M89rjlKbYYy,624299397591,https://volkamu.com/constructor#!/tab/710975192-3?editionuid=616168506521
829395581461,,,,Ошейники///Хиты,Ошейник Вайб 90-х,,"На создание этой цветовой гаммы для ошейника нас вдохновила одежда и аксессуары конца 80х-начала 90х. Достаем старый костюм adidas, одеваем на собаку ошейник и идем гулять!<br /><br />Стандартный цвет утяжки: черный<br /><br />Если хотите изменить цвет однотонной утяжки или создать свой дизайн амуниции, переходите <a href=""/constructor"">в#nbsp;наш конструктор#nbsp;→</a>",https://static.tildacdn.com/stor3662-6632-4932-a462-656464386631/31856208.png https://static.tildacdn.com/stor6133-6464-4132-b562-303533323835/79002411.jpg https://static.tildacdn.com/stor6363-6364-4866-b766-353837633566/41388719.jpg https://static.tildacdn.com/stor3864-3136-4539-b832-366333626533/55921295.jpg https://static.tildacdn.com/stor3535-6366-4164-b632-386665336461/65150129.jpg https://static.tildacdn.com/stor3363-6663-4161-b466-643663303136/82126009.jpg https://static.tildacdn.com/stor3261-3633-4061-b737-373861376161/78111471.jpg,,,,,Тип застежки:Fastex (пластиковая застежка)///Мартингейл|Добавить кольцо для адресника:-- Без кольца --///С кольцом (200р)=+200|Добавить поводок с прорезиненной стропой:-- Без поводка --///2 метра (2100руб.)=+2100///3 метра (2400руб.)=+2400///4 метра (2700руб.)=+2700///5 метров (3000руб.)=+3000|Добавить шнурок для адресника:- Без шнурка --///Шнурок(500руб.)=+500|Экспресс-пошив:--Без экспресс-пошива--///Экспресс 3 дня (500р)=+500,smGyMjKXTEs3nlC5s9rL,,https://volkamu.com/catalog/tproduct/585376851-829395581461-osheinik-vaib-90-h
590289409962,,,,,Ошейник Вайб 90-х - XS (20-25 см) - 15 - Вайб 90-х,,,https://static.tildacdn.com/stor3662-6632-4932-a462-656464386631/31856208.png,1690,,,Размер:XS (20-25 см)///Ширина(мм):15///Принт:Вайб 90-х,,I3hJ7us6VgM1NdHfskhc,829395581461,https://volkamu.com/catalog/tproduct/585376851-829395581461-osheinik-vaib-90-h?editionuid=590289409962
673909903621,,,,,Ошейник Вайб 90-х - XS (20-25см) - 20 - Вайб 90-х,,,https://static.tildacdn.com/stor3662-6632-4932-a462-656464386631/31856208.png,1690,,,Размер:XS (20-25см)///Ширина(мм):20///Принт:Вайб 90-х,,gOuJLINtjyaLhubJPxdp,829395581461,https://volkamu.com/catalog/tproduct/585376851-829395581461-osheinik-vaib-90-h?editionuid=673909903621
726871618861,,,,,Ошейник Вайб 90-х - S (25-32см) - 20 - Вайб 90-х,,,https://static.tildacdn.com/stor3662-6632-4932-a462-656464386631/31856208.png,1790,,,Размер:S (25-32см)///Ширина(мм):20///Принт:Вайб 90-х,,cC5FEFUStXP1CtylA7k7,829395581461,https://volkamu.com/catalog/tproduct/585376851-829395581461-osheinik-vaib-90-h?editionuid=726871618861
911270489861,,,,,Ошейник Вайб 90-х - XS (20-25см) - 25 - Вайб 90-х,,,https://static.tildacdn.com/stor3662-6632-4932-a462-656464386631/31856208.png,1990,,,Размер:XS (20-25см)///Ширина(мм):25///Принт:Вайб 90-х,,7ms0Zt5cDV4KLUtlh3CR,829395581461,https://volkamu.com/catalog/tproduct/585376851-829395581461-osheinik-vaib-90-h?editionuid=911270489861
411397713641,,,,,Ошейник Вайб 90-х - S (25-32см) - 25 - Вайб 90-х,,,https://static.tildacdn.com/stor3662-6632-4932-a462-656464386631/31856208.png,1990,,,Размер:S (25-32см)///Ширина(мм):25///Принт:Вайб 90-х,,Ilv6BaJNOOY09k1puO8l,829395581461,https://volkamu.com/catalog/tproduct/585376851-829395581461-osheinik-vaib-90-h?editionuid=411397713641
139335295041,,,,,Ошейник Вайб 90-х - M (30-42см) - 25 - Вайб 90-х,,,https://static.tildacdn.com/stor3662-6632-4932-a462-656464386631/31856208.png,1990,,,Размер:M (30-42см)///Ширина(мм):25///Принт:Вайб 90-х,,hjDbMXXvCiJxpUaV6TiP,829395581461,https://volkamu.com/catalog/tproduct/585376851-829395581461-osheinik-vaib-90-h?editionuid=139335295041
942585359541,,,,,Ошейник Вайб 90-х - ML (35-48см) - 25 - Вайб 90-х,,,https://static.tildacdn.com/stor3662-6632-4932-a462-656464386631/31856208.png,1990,,,Размер:ML (35-48см)///Ширина(мм):25///Принт:Вайб 90-х,,CBL0YRjACxsjJNE4eGdt,829395581461,https://volkamu.com/catalog/tproduct/585376851-829395581461-osheinik-vaib-90-h?editionuid=942585359541
618896114731,,,,,Ошейник Вайб 90-х - L (40-59см) - 25 - Вайб 90-х,,,https://static.tildacdn.com/stor3662-6632-4932-a462-656464386631/31856208.png,1990,,,Размер:L (40-59см)///Ширина(мм):25///Принт:Вайб 90-х,,cPfT5kZJKadmydPji8HG,829395581461,https://volkamu.com/catalog/tproduct/585376851-829395581461-osheinik-vaib-90-h?editionuid=618896114731
923394642351,,,,,Ошейник Вайб 90-х - M (30-42см) - 38 - Вайб 90-х,,,https://static.tildacdn.com/stor3662-6632-4932-a462-656464386631/31856208.png,2190,,,Размер:M (30-42см)///Ширина(мм):38///Принт:Вайб 90-х,,ipM2UAeoNjDHVGBIUGPD,829395581461,https://volkamu.com/catalog/tproduct/585376851-829395581461-osheinik-vaib-90-h?editionuid=923394642351
